latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,brightness
55.42275,-109.36987,334.94,0.5,0.49,2025-09-11,2040,N,VIIRS,60,2.0NRT,292.67,8.48,D,334.94
63.11591,-119.29864,345.07,0.39,0.36,2025-09-12,2023,N,VIIRS,60,2.0NRT,298.99,4.87,D,345.07
52.57001,-125.5328,330.74,0.42,0.38,2025-09-09,2118,N,VIIRS,60,2.0NRT,291.56,3.39,D,330.74
44.05312,-77.12623,295.16,0.51,0.66,2025-09-10,608,N,VIIRS,60,2.0NRT,278.6,0.75,N,295.16
55.48735,-109.27324,367.0,0.39,0.59,2025-09-10,2059,N,VIIRS,80,2.0NRT,311.68,76.41,D,367.0
51.9814,-124.74484,299.15,0.42,0.37,2025-09-06,1045,N,VIIRS,60,2.0NRT,282.13,1.58,N,299.15
42.19902,-89.83134,300.2,0.68,0.74,2025-09-11,911,N,VIIRS,60,2.0NRT,283.69,0.66,N,300.2
52.7289,-124.88783,334.83,0.5,0.49,2025-09-07,2017,N,VIIRS,60,2.0NRT,293.27,5.04,D,334.83
35.80127,-81.66144,303.31,0.44,0.39,2025-09-11,733,N,VIIRS,60,2.0NRT,285.23,0.98,N,303.31
48.47247,-117.46189,297.55,0.4,0.37,2025-09-09,949,N,VIIRS,60,2.0NRT,267.36,0.89,N,297.55
32.07081,-102.58757,299.98,0.42,0.61,2025-09-10,754,N,VIIRS,60,2.0NRT,289.92,0.42,N,299.98
61.81448,-121.00151,333.92,0.39,0.44,2025-09-09,1940,N,VIIRS,60,2.0NRT,292.18,4.31,D,333.92
62.99393,-117.13828,300.54,0.36,0.57,2025-09-11,907,N,VIIRS,60,2.0NRT,277.23,0.62,N,300.54
36.95755,-118.97289,348.01,0.33,0.55,2025-09-06,907,N,VIIRS,60,2.0NRT,285.44,11.36,N,348.01
32.92458,-90.77441,340.55,0.54,0.51,2025-09-12,1834,N,VIIRS,60,2.0NRT,299.14,16.42,D,340.55
30.74833,-92.25514,306.15,0.55,0.51,2025-09-08,833,N,VIIRS,60,2.0NRT,287.71,1.55,N,306.15
62.77955,-116.69172,295.29,0.39,0.36,2025-09-12,1030,N,VIIRS,60,2.0NRT,281.07,0.78,N,295.29
52.86084,-124.91731,303.98,0.4,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,283.31,1.46,N,303.98
61.68731,-121.10033,304.98,0.55,0.51,2025-09-08,1145,N,VIIRS,60,2.0NRT,282.16,1.3,N,304.98
61.82676,-121.00896,299.97,0.51,0.41,2025-09-08,1004,N,VIIRS,60,2.0NRT,280.7,1.18,N,299.97
29.57698,-98.03033,339.22,0.55,0.68,2025-09-11,2032,N,VIIRS,60,2.0NRT,299.3,5.23,D,339.22
52.77791,-124.6044,300.04,0.39,0.36,2025-09-07,1026,N,VIIRS,60,2.0NRT,276.3,0.77,N,300.04
30.00152,-90.40295,311.45,0.48,0.48,2025-09-14,820,N,VIIRS,60,2.0NRT,296.31,3.21,N,311.45
49.42673,-118.48096,298.26,0.4,0.37,2025-09-14,956,N,VIIRS,60,2.0NRT,269.38,0.44,N,298.26
37.27612,-80.00008,310.91,0.38,0.36,2025-09-12,714,N,VIIRS,60,2.0NRT,286.7,0.89,N,310.91
52.39028,-124.84386,301.94,0.75,0.77,2025-09-06,905,N,VIIRS,60,2.0NRT,280.41,2.11,N,301.94
61.71752,-121.10597,296.04,0.47,0.4,2025-09-10,1108,N,VIIRS,60,2.0NRT,281.25,0.85,N,296.04
33.44,-93.95123,332.78,0.47,0.47,2025-09-08,1949,N,VIIRS,60,2.0NRT,300.25,4.31,D,332.78
62.84319,-116.73949,313.63,0.68,0.74,2025-09-13,830,N,VIIRS,60,2.0NRT,284.49,3.89,N,313.63
48.11504,-116.33314,302.46,0.5,0.49,2025-09-12,1034,N,VIIRS,60,2.0NRT,283.52,0.58,N,302.46
55.32195,-109.28931,303.49,0.5,0.49,2025-09-07,1024,N,VIIRS,60,2.0NRT,281.24,1.47,N,303.49
55.64397,-109.56406,319.22,0.58,0.52,2025-09-07,843,N,VIIRS,60,2.0NRT,282.08,2.58,N,319.22
52.03802,-124.68591,297.15,0.72,0.76,2025-09-07,1206,N,VIIRS,60,2.0NRT,281.49,1.85,N,297.15
40.38467,-80.24496,326.23,0.39,0.36,2025-09-13,1815,N,VIIRS,60,2.0NRT,295.31,1.91,D,326.23
37.02753,-119.12038,330.39,0.39,0.36,2025-09-10,2053,N,VIIRS,60,2.0NRT,288.78,4.64,D,330.39
53.05587,-125.04335,350.43,0.5,0.49,2025-09-07,2017,N,VIIRS,60,2.0NRT,301.5,11.89,D,350.43
47.73281,-120.55184,318.21,0.38,0.36,2025-09-08,1009,N,VIIRS,60,2.0NRT,286.92,1.0,N,318.21
47.98563,-116.64712,329.23,0.43,0.62,2025-09-08,2136,N,VIIRS,60,2.0NRT,283.11,30.49,D,329.23
52.20274,-124.89673,298.76,0.51,0.41,2025-09-08,1009,N,VIIRS,60,2.0NRT,279.36,3.79,N,298.76
47.90944,-118.47681,367.0,0.38,0.59,2025-09-06,907,N,VIIRS,80,2.0NRT,300.02,10.53,N,367.0
55.38091,-109.22545,318.6,0.56,0.51,2025-09-07,843,N,VIIRS,60,2.0NRT,285.21,3.67,N,318.6
55.76807,-109.65764,333.79,0.5,0.41,2025-09-12,2021,N,VIIRS,60,2.0NRT,299.66,35.59,D,333.79
36.99986,-119.04338,297.47,0.6,0.53,2025-09-07,1030,N,VIIRS,60,2.0NRT,279.78,1.59,N,297.47
55.37099,-109.24705,307.87,0.5,0.49,2025-09-07,1024,N,VIIRS,60,2.0NRT,276.1,1.56,N,307.87
52.40053,-124.43239,316.91,0.39,0.36,2025-09-07,1026,N,VIIRS,60,2.0NRT,284.65,1.78,N,316.91
36.99505,-119.11736,347.27,0.38,0.59,2025-09-07,2010,N,VIIRS,60,2.0NRT,275.74,9.77,D,347.27
47.68849,-120.40774,328.39,0.57,0.69,2025-09-12,2159,N,VIIRS,60,2.0NRT,290.39,11.31,D,328.39
52.69207,-124.51166,352.51,0.4,0.6,2025-09-10,930,N,VIIRS,60,2.0NRT,278.75,40.07,N,352.51
47.6839,-120.40594,306.11,0.42,0.37,2025-09-14,956,N,VIIRS,60,2.0NRT,278.21,1.65,N,306.11
48.3034,-118.36835,336.39,0.41,0.45,2025-09-12,1034,N,VIIRS,60,2.0NRT,289.29,2.7,N,336.39
47.01793,-116.63622,310.01,0.39,0.36,2025-09-09,949,N,VIIRS,60,2.0NRT,288.6,5.77,N,310.01
55.93554,-109.7559,338.99,0.54,0.42,2025-09-13,1011,N,VIIRS,60,2.0NRT,292.45,3.59,N,338.99
47.38909,-120.84695,323.72,0.39,0.36,2025-09-13,1013,N,VIIRS,60,2.0NRT,285.06,1.91,N,323.72
52.78713,-124.4989,352.69,0.45,0.39,2025-09-11,2040,N,VIIRS,60,2.0NRT,303.3,50.55,D,352.69
38.83568,-90.06332,306.48,0.57,0.52,2025-09-13,837,N,VIIRS,60,2.0NRT,290.33,2.53,N,306.48
35.07229,-80.0136,349.39,0.43,0.38,2025-09-12,1834,N,VIIRS,60,2.0NRT,313.55,54.29,D,349.39
51.95473,-124.67132,307.78,0.46,0.39,2025-09-11,1051,N,VIIRS,60,2.0NRT,285.33,1.39,N,307.78
61.55686,-120.95068,322.03,0.48,0.4,2025-09-10,1108,N,VIIRS,60,2.0NRT,285.52,1.66,N,322.03
60.20646,-122.92616,296.12,0.4,0.37,2025-09-12,1030,N,VIIRS,60,2.0NRT,283.1,0.62,N,296.12
32.9192,-82.8328,332.09,0.41,0.37,2025-09-07,1828,N,VIIRS,60,2.0NRT,297.92,4.47,D,332.09
31.10917,-91.63482,345.56,0.6,0.53,2025-09-08,1949,N,VIIRS,60,2.0NRT,309.81,18.17,D,345.56
34.07639,-97.57426,336.04,0.56,0.43,2025-09-13,1955,N,VIIRS,60,2.0NRT,304.14,4.61,D,336.04
29.26381,-96.0181,303.22,0.41,0.37,2025-09-14,820,N,VIIRS,60,2.0NRT,291.72,0.59,N,303.22
53.04593,-125.02817,332.78,0.32,0.55,2025-09-07,2155,N,VIIRS,60,2.0NRT,298.6,6.11,D,332.78
47.90414,-118.46504,344.85,0.41,0.37,2025-09-06,2032,N,VIIRS,60,2.0NRT,281.94,4.6,D,344.85
48.32931,-118.31503,346.3,0.7,0.75,2025-09-10,1919,N,VIIRS,60,2.0NRT,295.17,49.72,D,346.3
62.84771,-116.7246,302.91,0.68,0.74,2025-09-13,830,N,VIIRS,60,2.0NRT,283.16,5.78,N,302.91
52.78233,-124.53518,340.91,0.45,0.39,2025-09-09,2118,N,VIIRS,60,2.0NRT,292.92,5.46,D,340.91
52.70303,-124.78141,296.88,0.41,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,281.7,0.72,N,296.88
31.44332,-86.48682,367.0,0.38,0.59,2025-09-08,1809,N,VIIRS,80,2.0NRT,296.58,33.35,D,367.0
53.84713,-113.12022,295.29,0.39,0.59,2025-09-07,843,N,VIIRS,60,2.0NRT,283.23,1.2,N,295.29
62.65902,-140.31685,298.19,0.34,0.56,2025-09-06,1041,N,VIIRS,60,2.0NRT,268.78,1.37,N,298.19
52.74891,-124.54029,319.8,0.5,0.41,2025-09-08,1009,N,VIIRS,60,2.0NRT,284.99,16.75,N,319.8
52.86325,-124.82005,338.17,0.46,0.63,2025-09-08,1149,N,VIIRS,60,2.0NRT,278.95,3.39,N,338.17
42.80628,-80.09456,304.17,0.47,0.48,2025-09-08,646,N,VIIRS,60,2.0NRT,281.98,1.47,N,304.17
36.96471,-94.08577,301.77,0.38,0.36,2025-09-09,809,N,VIIRS,60,2.0NRT,284.49,0.73,N,301.77
36.98547,-119.07259,342.34,0.46,0.39,2025-09-09,2114,N,VIIRS,60,2.0NRT,286.88,5.55,D,342.34
49.4416,-118.48123,326.01,0.43,0.62,2025-09-13,2142,N,VIIRS,60,2.0NRT,290.13,4.31,D,326.01
42.05178,-73.97732,308.85,0.42,0.61,2025-09-10,750,N,VIIRS,60,2.0NRT,282.76,0.8,N,308.85
42.6789,-123.91357,315.3,0.39,0.36,2025-09-08,1011,N,VIIRS,60,2.0NRT,276.72,0.8,N,315.3
52.70991,-124.78383,343.46,0.5,0.49,2025-09-07,2017,N,VIIRS,60,2.0NRT,297.05,64.99,D,343.46
52.77961,-124.50916,328.17,0.45,0.39,2025-09-11,1051,N,VIIRS,60,2.0NRT,278.73,15.81,N,328.17
55.45324,-109.27609,308.38,0.56,0.51,2025-09-12,1032,N,VIIRS,60,2.0NRT,285.44,3.45,N,308.38
59.32059,-122.58132,347.06,0.4,0.45,2025-09-09,2121,N,VIIRS,60,2.0NRT,288.75,50.46,D,347.06
63.75068,-122.83815,308.28,0.46,0.39,2025-09-07,1021,N,VIIRS,60,2.0NRT,279.07,1.35,N,308.28
46.06,-115.48272,336.78,0.48,0.4,2025-09-07,2012,N,VIIRS,60,2.0NRT,294.48,3.45,D,336.78
37.00524,-119.05698,351.82,0.49,0.65,2025-09-07,2153,N,VIIRS,60,2.0NRT,287.27,22.98,D,351.82
34.63727,-87.08839,295.89,0.76,0.77,2025-09-07,848,N,VIIRS,60,2.0NRT,283.98,1.14,N,295.89
41.58905,-123.58718,299.84,0.45,0.39,2025-09-07,1028,N,VIIRS,60,2.0NRT,284.92,1.58,N,299.84
48.48167,-117.442,300.72,0.58,0.52,2025-09-11,911,N,VIIRS,60,2.0NRT,286.52,1.52,N,300.72
47.0069,-116.63625,341.77,0.51,0.49,2025-09-09,2116,N,VIIRS,60,2.0NRT,297.41,16.7,D,341.77
52.20739,-124.91502,296.5,0.45,0.39,2025-09-11,1051,N,VIIRS,60,2.0NRT,281.71,2.63,N,296.5
59.8946,-122.47208,351.11,0.38,0.36,2025-09-06,2036,N,VIIRS,60,2.0NRT,312.05,34.72,D,351.11
36.95268,-119.1319,311.17,0.34,0.56,2025-09-06,907,N,VIIRS,60,2.0NRT,290.68,1.08,N,311.17
52.86433,-124.93139,296.93,0.52,0.41,2025-09-08,1009,N,VIIRS,60,2.0NRT,277.88,1.16,N,296.93
49.34146,-120.84811,336.51,0.41,0.45,2025-09-06,1045,N,VIIRS,60,2.0NRT,292.17,3.94,N,336.51
37.027,-119.1546,312.65,0.4,0.4,2025-09-15,940,N,VIIRS,60,2.0URT,285.5,1.13,N,312.65
52.79541,-124.55003,305.68,0.45,0.39,2025-09-11,1051,N,VIIRS,60,2.0NRT,278.51,3.47,N,305.68
33.66727,-91.7023,345.22,0.52,0.42,2025-09-09,1930,N,VIIRS,60,2.0NRT,308.52,56.38,D,345.22
28.702,-96.53953,304.07,0.53,0.42,2025-09-08,833,N,VIIRS,60,2.0NRT,290.55,1.23,N,304.07
49.20919,-116.25783,332.22,0.45,0.39,2025-09-07,2014,N,VIIRS,60,2.0NRT,275.75,3.5,D,332.22
33.08083,-85.75037,337.47,0.36,0.58,2025-09-09,1930,N,VIIRS,60,2.0NRT,297.91,9.19,D,337.47
55.90189,-109.76252,348.16,0.39,0.37,2025-09-13,2002,N,VIIRS,60,2.0NRT,310.06,4.09,D,348.16
52.35724,-124.36736,296.73,0.62,0.71,2025-09-11,909,N,VIIRS,60,2.0NRT,279.04,6.76,N,296.73
52.36011,-124.67398,337.84,0.44,0.38,2025-09-09,2118,N,VIIRS,60,2.0NRT,293.27,4.04,D,337.84
55.3428,-107.95786,299.29,0.38,0.36,2025-09-10,928,N,VIIRS,60,2.0NRT,286.53,1.15,N,299.29
31.24325,-92.32009,313.85,0.39,0.36,2025-09-10,754,N,VIIRS,60,2.0NRT,292.18,1.41,N,313.85
37.02915,-119.13078,328.97,0.55,0.51,2025-09-11,913,N,VIIRS,60,2.0NRT,277.58,4.81,N,328.97
55.48114,-109.2874,311.32,0.49,0.48,2025-09-12,850,N,VIIRS,60,2.0NRT,287.27,1.53,N,311.32
55.64477,-109.74208,301.02,0.4,0.37,2025-09-10,928,N,VIIRS,60,2.0NRT,286.66,0.98,N,301.02
37.00171,-119.08292,352.42,0.6,0.53,2025-09-07,1030,N,VIIRS,60,2.0NRT,295.83,19.31,N,352.42
34.68472,-98.66489,350.58,0.6,0.53,2025-09-12,2017,N,VIIRS,60,2.0NRT,304.88,11.12,D,350.58
55.39462,-109.20631,351.45,0.51,0.41,2025-09-12,2021,N,VIIRS,60,2.0NRT,303.3,11.83,D,351.45
52.80368,-124.97549,350.32,0.38,0.59,2025-09-08,1955,N,VIIRS,60,2.0NRT,289.4,6.3,D,350.32
41.62522,-87.15319,308.18,0.75,0.77,2025-09-14,633,N,VIIRS,60,2.0NRT,286.92,3.11,N,308.18
37.68858,-95.37807,295.39,0.44,0.38,2025-09-08,830,N,VIIRS,60,2.0NRT,284.0,0.51,N,295.39
52.2659,-124.90912,299.66,0.51,0.41,2025-09-08,1009,N,VIIRS,60,2.0NRT,282.5,3.85,N,299.66
48.66199,-118.19205,307.35,0.4,0.37,2025-09-08,1009,N,VIIRS,60,2.0NRT,286.37,0.83,N,307.35
46.06102,-115.48092,306.03,0.43,0.62,2025-09-06,1045,N,VIIRS,60,2.0NRT,286.52,1.52,N,306.03
30.69683,-89.57491,306.01,0.48,0.65,2025-09-13,659,N,VIIRS,60,2.0NRT,290.52,1.7,N,306.01
62.8813,-116.58736,356.74,0.38,0.36,2025-09-13,2004,N,VIIRS,60,2.0NRT,303.6,22.26,D,356.74
51.3133,-116.69997,307.78,0.34,0.56,2025-09-06,905,N,VIIRS,60,2.0NRT,286.27,1.07,N,307.78
63.00811,-117.14266,332.45,0.38,0.36,2025-09-12,1030,N,VIIRS,60,2.0NRT,281.65,5.43,N,332.45
49.21007,-120.98373,341.35,0.35,0.57,2025-09-08,1955,N,VIIRS,60,2.0NRT,292.14,5.64,D,341.35
39.97752,-86.83103,305.27,0.4,0.4,2025-09-15,757,N,VIIRS,60,2.0URT,290.3,1.02,N,305.27
48.53625,-115.61169,304.04,0.57,0.52,2025-09-06,905,N,VIIRS,60,2.0NRT,284.55,1.47,N,304.04
40.16367,-76.45728,326.33,0.43,0.38,2025-09-09,1752,N,VIIRS,60,2.0NRT,296.92,0.96,D,326.33
36.95444,-118.99572,298.29,0.54,0.68,2025-09-06,1047,N,VIIRS,60,2.0NRT,285.96,5.45,N,298.29
31.36404,-96.10326,302.3,0.4,0.4,2025-09-15,800,N,VIIRS,60,2.0URT,290.04,0.82,N,302.3
59.48362,-111.6219,300.89,0.32,0.55,2025-09-12,850,N,VIIRS,60,2.0NRT,288.04,1.39,N,300.89
36.86492,-92.69479,332.63,0.49,0.4,2025-09-11,1853,N,VIIRS,60,2.0NRT,298.53,6.05,D,332.63
55.39998,-109.31423,301.5,0.56,0.52,2025-09-07,843,N,VIIRS,60,2.0NRT,283.68,2.76,N,301.5
59.49157,-111.61929,338.31,0.49,0.4,2025-09-12,2021,N,VIIRS,60,2.0NRT,270.41,7.97,D,338.31
36.98674,-119.13929,317.26,0.52,0.41,2025-09-08,1013,N,VIIRS,60,2.0NRT,288.47,3.94,N,317.26
52.81903,-124.67052,312.05,0.41,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,280.89,1.07,N,312.05
55.44189,-109.31538,313.87,0.57,0.69,2025-09-10,1108,N,VIIRS,60,2.0NRT,285.76,2.87,N,313.87
52.39959,-124.67918,295.32,0.48,0.65,2025-09-08,1149,N,VIIRS,60,2.0NRT,280.08,2.5,N,295.32
55.13854,-107.40055,309.57,0.38,0.36,2025-09-10,928,N,VIIRS,60,2.0NRT,288.41,2.29,N,309.57
47.38404,-120.79405,321.42,0.46,0.47,2025-09-06,1045,N,VIIRS,60,2.0NRT,290.1,5.94,N,321.42
62.9987,-117.18818,319.77,0.41,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,286.58,2.07,N,319.77
61.50201,-117.09249,302.36,0.4,0.37,2025-09-13,1011,N,VIIRS,60,2.0NRT,273.04,1.34,N,302.36
55.40619,-109.34095,331.56,0.57,0.52,2025-09-07,843,N,VIIRS,60,2.0NRT,289.61,7.04,N,331.56
62.88867,-116.64791,310.53,0.41,0.37,2025-09-06,1043,N,VIIRS,60,2.0NRT,284.75,1.59,N,310.53
37.5382,-76.80602,295.2,0.44,0.38,2025-09-08,648,N,VIIRS,60,2.0NRT,279.02,0.88,N,295.2
59.71743,-123.98095,328.1,0.56,0.43,2025-09-09,2121,N,VIIRS,60,2.0NRT,294.23,6.05,D,328.1
35.16894,-91.81644,333.74,0.32,0.55,2025-09-08,1949,N,VIIRS,60,2.0NRT,302.88,1.95,D,333.74
41.67774,-83.4529,300.17,0.39,0.44,2025-09-07,705,N,VIIRS,60,2.0NRT,285.32,1.04,N,300.17
63.1245,-119.28616,299.46,0.44,0.39,2025-09-13,1011,N,VIIRS,60,2.0NRT,278.23,1.25,N,299.46
61.63258,-121.14596,340.35,0.39,0.6,2025-09-06,1856,N,VIIRS,60,2.0NRT,283.15,4.12,D,340.35
61.70158,-121.17622,353.94,0.39,0.36,2025-09-06,1041,N,VIIRS,60,2.0NRT,297.79,5.18,N,353.94
36.94492,-119.17506,367.0,0.52,0.5,2025-09-08,2131,N,VIIRS,80,2.0NRT,331.48,110.61,D,367.0
52.82301,-124.65669,351.16,0.44,0.39,2025-09-09,2118,N,VIIRS,60,2.0NRT,292.8,5.09,D,351.16
51.9984,-124.75364,295.02,0.45,0.39,2025-09-11,1051,N,VIIRS,60,2.0NRT,279.31,1.15,N,295.02
41.63622,-87.14145,312.31,0.52,0.67,2025-09-08,648,N,VIIRS,60,2.0NRT,284.56,4.04,N,312.31
45.81991,-73.26909,299.27,0.34,0.56,2025-09-10,608,N,VIIRS,60,2.0NRT,283.18,0.64,N,299.27
63.74007,-122.84029,340.09,0.39,0.36,2025-09-06,2036,N,VIIRS,60,2.0NRT,279.61,5.19,D,340.09
33.85968,-91.19789,348.02,0.45,0.47,2025-09-14,1938,N,VIIRS,60,2.0NRT,295.04,5.79,D,348.02
47.39867,-120.80981,318.22,0.49,0.65,2025-09-06,907,N,VIIRS,60,2.0NRT,283.12,4.6,N,318.22
31.85249,-85.57635,299.26,0.39,0.36,2025-09-11,733,N,VIIRS,60,2.0NRT,288.73,0.66,N,299.26
63.7764,-116.09219,296.03,0.4,0.37,2025-09-13,1011,N,VIIRS,60,2.0NRT,283.05,0.76,N,296.03
61.62177,-121.08499,329.08,0.39,0.36,2025-09-06,2036,N,VIIRS,60,2.0NRT,281.34,12.64,D,329.08
61.5861,-120.94462,341.76,0.46,0.39,2025-09-13,1011,N,VIIRS,60,2.0NRT,275.49,5.13,N,341.76
46.23786,-118.31218,332.72,0.53,0.42,2025-09-12,2019,N,VIIRS,60,2.0NRT,301.6,25.24,D,332.72
37.02432,-119.12862,367.0,0.52,0.41,2025-09-08,1013,N,VIIRS,80,2.0NRT,347.86,86.61,N,367.0
36.92307,-118.97861,324.23,0.39,0.36,2025-09-09,952,N,VIIRS,60,2.0NRT,283.5,1.1,N,324.23
47.73426,-120.4642,307.66,0.47,0.64,2025-09-06,907,N,VIIRS,60,2.0NRT,286.45,7.06,N,307.66
59.37096,-120.30997,306.9,0.39,0.36,2025-09-07,1024,N,VIIRS,60,2.0NRT,283.15,1.57,N,306.9
55.3949,-109.36761,295.46,0.49,0.49,2025-09-12,850,N,VIIRS,60,2.0NRT,284.85,1.55,N,295.46
59.46343,-111.79524,303.87,0.33,0.55,2025-09-12,850,N,VIIRS,60,2.0NRT,285.7,1.25,N,303.87
54.8247,-119.74626,301.39,0.54,0.51,2025-09-10,1110,N,VIIRS,60,2.0NRT,281.25,0.99,N,301.39
48.49704,-117.53632,300.07,0.44,0.39,2025-09-13,1013,N,VIIRS,60,2.0NRT,285.04,0.81,N,300.07
53.03699,-124.87765,333.27,0.45,0.39,2025-09-11,2040,N,VIIRS,60,2.0NRT,293.56,5.79,D,333.27
43.29293,-102.46622,342.59,0.4,0.37,2025-09-08,1951,N,VIIRS,60,2.0NRT,316.08,21.29,D,342.59
63.00987,-117.16341,342.04,0.41,0.37,2025-09-13,1011,N,VIIRS,60,2.0NRT,292.59,5.95,N,342.04
37.1798,-77.45139,317.4,0.41,0.37,2025-09-13,657,N,VIIRS,60,2.0NRT,288.61,1.49,N,317.4
36.9321,-119.09723,300.5,0.52,0.42,2025-09-08,1013,N,VIIRS,60,2.0NRT,288.33,2.96,N,300.5
62.89664,-117.18053,307.98,0.4,0.6,2025-09-06,902,N,VIIRS,60,2.0NRT,282.81,3.2,N,307.98
38.6952,-90.13631,302.5,0.48,0.48,2025-09-08,828,N,VIIRS,60,2.0NRT,286.66,1.14,N,302.5
52.03055,-124.67522,297.53,0.39,0.36,2025-09-07,1026,N,VIIRS,60,2.0NRT,284.63,2.5,N,297.53
36.43733,-86.29739,303.7,0.35,0.57,2025-09-13,657,N,VIIRS,60,2.0NRT,285.8,1.08,N,303.7
34.4684,-89.93346,332.4,0.42,0.38,2025-09-11,1853,N,VIIRS,60,2.0NRT,300.11,3.41,D,332.4
36.95839,-119.11712,317.28,0.6,0.53,2025-09-07,1030,N,VIIRS,60,2.0NRT,293.52,9.31,N,317.28
50.52049,-104.64589,295.82,0.67,0.74,2025-09-10,748,N,VIIRS,60,2.0NRT,285.17,1.39,N,295.82
52.72607,-124.51906,351.03,0.43,0.46,2025-09-08,2136,N,VIIRS,60,2.0NRT,309.34,81.15,D,351.03
28.65884,-98.20491,312.96,0.4,0.37,2025-09-09,813,N,VIIRS,60,2.0NRT,293.03,0.75,N,312.96
55.52354,-109.3038,337.93,0.54,0.51,2025-09-11,1900,N,VIIRS,60,2.0NRT,293.65,20.15,D,337.93
55.35118,-109.37576,295.85,0.38,0.44,2025-09-13,1011,N,VIIRS,60,2.0NRT,284.7,1.31,N,295.85
41.4651,-81.67334,324.37,0.4,0.5,2025-09-15,757,N,VIIRS,60,2.0URT,290.01,3.37,N,324.37
43.70445,-88.38376,299.53,0.37,0.58,2025-09-07,845,N,VIIRS,60,2.0NRT,277.72,0.52,N,299.53
47.3922,-120.85204,352.1,0.33,0.56,2025-09-13,2002,N,VIIRS,60,2.0NRT,293.66,11.13,D,352.1
47.5612,-123.36178,298.15,0.39,0.36,2025-09-13,1015,N,VIIRS,60,2.0NRT,283.1,0.75,N,298.15
41.56707,-84.04282,329.95,0.46,0.39,2025-09-06,1847,N,VIIRS,60,2.0NRT,296.39,4.98,D,329.95
62.30021,-117.9395,330.66,0.39,0.36,2025-09-07,2019,N,VIIRS,60,2.0NRT,285.07,1.89,D,330.66
52.55751,-125.53407,342.15,0.48,0.4,2025-09-11,2040,N,VIIRS,60,2.0NRT,297.51,9.38,D,342.15
55.4645,-109.26936,309.98,0.4,0.6,2025-09-11,1049,N,VIIRS,60,2.0NRT,284.2,1.63,N,309.98
51.9714,-124.74968,301.33,0.42,0.37,2025-09-06,1045,N,VIIRS,60,2.0NRT,280.91,2.13,N,301.33
52.79815,-124.5925,367.0,0.47,0.64,2025-09-08,1149,N,VIIRS,80,2.0NRT,283.6,5.77,N,367.0
61.65472,-121.21877,299.34,0.54,0.51,2025-09-08,1145,N,VIIRS,60,2.0NRT,282.74,1.12,N,299.34
52.70455,-124.54223,297.09,0.45,0.39,2025-09-11,1051,N,VIIRS,60,2.0NRT,278.38,1.17,N,297.09
52.88014,-124.84395,356.11,0.44,0.38,2025-09-09,2118,N,VIIRS,60,2.0NRT,302.55,9.26,D,356.11
59.4946,-111.64398,309.35,0.32,0.55,2025-09-12,850,N,VIIRS,60,2.0NRT,287.4,1.53,N,309.35
52.80119,-124.97458,342.61,0.41,0.45,2025-09-08,2136,N,VIIRS,60,2.0NRT,303.99,15.54,D,342.61
36.95232,-119.1827,335.22,0.38,0.59,2025-09-07,2010,N,VIIRS,60,2.0NRT,298.68,9.84,D,335.22
45.11786,-120.94807,341.89,0.57,0.52,2025-09-07,2012,N,VIIRS,60,2.0NRT,302.97,9.43,D,341.89
44.03897,-79.62105,327.56,0.43,0.38,2025-09-14,1758,N,VIIRS,60,2.0NRT,298.62,1.77,D,327.56
38.29702,-97.30651,338.83,0.38,0.59,2025-09-12,2017,N,VIIRS,60,2.0NRT,298.0,8.69,D,338.83
35.93449,-89.71371,322.99,0.38,0.36,2025-09-10,752,N,VIIRS,60,2.0NRT,289.16,2.04,N,322.99
46.86433,-121.34984,295.87,0.52,0.67,2025-09-06,907,N,VIIRS,60,2.0NRT,269.28,1.91,N,295.87
37.02482,-119.14532,331.22,0.48,0.4,2025-09-10,934,N,VIIRS,60,2.0NRT,286.72,4.4,N,331.22
28.69941,-96.54648,318.68,0.4,0.4,2025-09-15,801,N,VIIRS,60,2.0URT,294.3,3.25,N,318.68
55.90344,-109.77969,309.68,0.52,0.5,2025-09-12,1030,N,VIIRS,60,2.0NRT,285.4,2.23,N,309.68
52.7913,-124.59612,367.0,0.34,0.56,2025-09-07,2155,N,VIIRS,80,2.0NRT,297.65,9.52,D,367.0
47.37511,-120.79974,312.66,0.54,0.51,2025-09-11,1051,N,VIIRS,60,2.0NRT,286.2,3.86,N,312.66
34.39428,-89.20318,344.65,0.48,0.48,2025-09-09,1932,N,VIIRS,60,2.0NRT,303.45,20.05,D,344.65
36.99937,-119.14276,350.53,0.52,0.41,2025-09-08,1013,N,VIIRS,60,2.0NRT,301.89,7.52,N,350.53
55.30857,-107.13338,345.13,0.46,0.47,2025-09-11,1900,N,VIIRS,60,2.0NRT,298.33,96.74,D,345.13
40.39651,-79.85516,319.96,0.39,0.36,2025-09-12,714,N,VIIRS,60,2.0NRT,287.76,3.06,N,319.96
61.56364,-120.96522,328.88,0.39,0.36,2025-09-06,1041,N,VIIRS,60,2.0NRT,282.52,3.77,N,328.88
59.50216,-111.65781,296.66,0.32,0.55,2025-09-12,850,N,VIIRS,60,2.0NRT,286.04,3.2,N,296.66
